A00852,AG0145,W0620,Xiao,Xia
A00853,AG0116,W0414,Li,Daxing
A00854,AG0118,W0275,Bo,Hua
A00855,AG0468,W0537,A,Jian
A00856,AG0103,W0537,Han,Shaogong
A00857,AG0117,W0554,Chen,Jianhua
A00858,AG0252,W0621,Zhao,Yuesheng
A00859,AG0041,W0414,Zhao,Xiaoling
A00860,AG0018,W0414,Yan,Li
A00861,AG0106,W0416,Shu,Ting
A00862,AG0192,W0188,Deng,Gang
A00864,AG0125,W0554,Chen,Danqing
A00865,AG0103,W0414,Han,Shaogong
A00866,AG0117,W0554,Chen,Jianhua
A00867,AG0011,W0554,Xu,Haoyuan
A00868,AG0252,W0554,Zhao,Yuesheng
A00870,AG0123,W0554,Bao,Kun
A00871,AG0029,W0414,Wu,Hong
A00872,AG0029,W0414,Wu,Hong
A00873,AG0029,W0414,Wu,Hong
A00874,AG0103,W0554,Han,Shaogong
A00875,AG0011,W0554,Xu,Haoyuan
A00876,AG0122,W0554,Fan,Qian
A00877,AG0197,W0414,Li,Ling
A00878,AG0191,W0377,Cai,Xiang
A00879,AG0033,W0379,Zhou,Ziren
A00880,AG0116,W0380,Li,Daxing
A00881,AG0192,W0414,Deng,Gang
A00883,AG0103,W0384,Han,Shaogong
A00884,AG0324,W0622,Zhai,Yongming
A00885,AG0134,W0386,Yan,Lianke
A00886,AG0431,W0623,Xu,Bing
A00887,AG0114,W0414,Zhang,Yang
A00888,AG0103,W0554,Han,Shaogong
A00889,AG0103,W0554,Han,Shaogong
A00890,AG0134,W0388,Yan,Lianke
A00891,AG0134,W0390,Yan,Lianke
A00892,AG0041,W0624,Zhao,Xiaoling
A00893,AG0134,W0392,Yan,Lianke
A00894,AG0123,W0554,Bao,Kun
A00895,AG0117,W0414,Chen,Jianhua
A00896,AG0118,W0414,Bo,Hua
A00897,AG0103,W0414,Han,Shaogong
A00898,AG0252,W0394,Zhao,Yuesheng
A00899,AG0118,W0396,Bo,Hua
A00900,AG0103,W0276,Han,Shaogong
A00901,AG0105,W0277,Xu,Xiao
A00902,AG0014,W0277,Zhao,Yifan
A00903,AG0017,W0278,Ma,Jia
A00904,AG0020,W0279,Gao,Hua
A00905,AG0020,W0280,Gao,Hua
A00906,AG0020,W0281,Gao,Hua
A00907,AG0123,W0281,Bao,Kun
A00908,AG0020,W0282,Gao,Hua
A00909,AG0020,W0281,Gao,Hua
A00910,AG0020,W0283,Gao,Hua
A00911,AG0020,W0284,Gao,Hua
A00912,AG0020,W0284,Gao,Hua
A00913,AG0020,W0285,Gao,Hua
A00914,AG0020,W0287,Gao,Hua
A00915,AG0020,W0288,Gao,Hua
A00916,AG0029,W0289,Wu,Hong
A00917,AG0029,W0290,Wu,Hong
A00918,AG0029,W0291,Wu,Hong
A00919,AG0032,W0292,Zhu,Shixian
A00920,AG0031,W0292,Huang,Guangzu
A00921,AG0032,W0293,Zhu,Shixian
A00922,AG0031,W0294,Huang,Guangzu
A00923,AG0032,W0294,Zhu,Shixian
A00924,AG0047,W0046,Hui,Xianjun
A00925,AG0047,W0295,Hui,Xianjun
A00926,AG0047,W0055,Hui,Xianjun
A00927,AG0047,W0296,Hui,Xianjun
A00928,AG0051,W0557,Liu,Haiou
A00929,AG0051,W0558,Liu,Haiou
A00930,AG0055,W0297,Gu,Jiegang
A00931,AG0055,W0298,Gu,Jiegang
A00932,AG0056,W0299,Xie,Guozhen
A00933,AG0239,W0300,Ming,Xin
A00934,AG0114,W0559,Zhang,Yang
A00935,AG0114,W0560,Zhang,Yang
A00936,AG0114,W0561,Zhang,Yang
A00937,AG0114,W0301,Zhang,Yang
A00938,AG0114,W0302,Zhang,Yang
A00939,AG0114,W0562,Zhang,Yang
A00940,AG0114,W0563,Zhang,Yang
A00941,AG0343,W0563,Ma,Bo
A00942,AG0114,W0564,Zhang,Yang
A00943,AG0114,W0303,Zhang,Yang
A00944,AG0516,W0305,Hu,Yaobang
A00945,AG0125,W0531,Chen,Danqing
A00946,AG0517,W0535,Gao,Mobo
A00947,AG0003,W0306,Zhang,Langlang
A00948,AG0003,W0566,Zhang,Langlang
A00949,AG0003,W0289,Zhang,Langlang
A00950,AG0003,W0567,Zhang,Langlang
A00951,AG0003,W0568,Zhang,Langlang
A00952,AG0518,W0569,Wang,Anyi
A00953,AG0518,W0570,Wang,Anyi
A00954,AG0518,W0571,Wang,Anyi
A00955,AG0518,W0572,Wang,Anyi
A00956,AG0518,W0574,Wang,Anyi
A00957,AG0324,W0574,Zhai,Yongming
A00958,AG0518,W0560,Wang,Anyi
A00959,AG0519,W0307,Zhao,Shijian
A00960,AG0519,W0308,Zhao,Shijian
A00961,AG0195,W0309,Tang,Xiaofeng
A00962,AG0195,W0310,Tang,Xiaofeng
A00963,AG0195,W0311,Tang,Xiaofeng
A00964,AG0195,W0575,Tang,Xiaofeng
A00965,AG0253,W0576,Tang,Ke
A00966,AG0253,W0577,Tang,Ke
A00967,AG0253,W0578,Tang,Ke
A00968,AG0253,W0579,Tang,Ke
A00969,AG0253,W0580,Tang,Ke
A00970,AG0253,W0581,Tang,Ke
A00971,AG0253,W0582,Tang,Ke
A00972,AG0252,W0583,Zhao,Yuesheng
A00973,AG0252,W0584,Zhao,Yuesheng
A00974,AG0252,W0585,Zhao,Yuesheng
A00975,AG0252,W0586,Zhao,Yuesheng
A00976,AG0252,W0587,Zhao,Yuesheng
A00977,AG0252,W0588,Zhao,Yuesheng
A00978,AG0252,W0589,Zhao,Yuesheng
A00979,AG0252,W0590,Zhao,Yuesheng
A00980,AG0252,W0591,Zhao,Yuesheng
A00981,AG0252,W0592,Zhao,Yuesheng
A00982,AG0252,W0593,Zhao,Yuesheng
A00983,AG0191,W0286,Cai,Xiang
A00984,AG0122,W0312,Fan,Qian
A00985,AG0115,W0313,Xu,Chenggang
A00986,AG0117,W0314,Chen,Jianhua
A00987,AG0117,W0315,Chen,Jianhua
A00988,AG0117,W0316,Chen,Jianhua
A00989,AG0117,W0317,Chen,Jianhua
A00990,AG0117,W0318,Chen,Jianhua
A00991,AG0117,W0319,Chen,Jianhua
A00992,AG0117,W0320,Chen,Jianhua
A00993,AG0118,W0320,Bo,Hua
A00994,AG0117,W0321,Chen,Jianhua
A00995,AG0117,W0322,Chen,Jianhua
A00996,AG0117,W0323,Chen,Jianhua
A00997,AG0121,W0594,Bao,Jia
A00998,AG0121,W0595,Bao,Jia
A00999,AG0324,W0596,Zhai,Yongming
A01000,AG0124,W0398,Xiao,Xiao
A01001,AG0252,W0242,Zhao,Yuesheng
A01002,AG0114,W0400,Zhang,Yang
A01003,AG0011,W0554,Xu,Haoyuan
A01004,AG0117,W0554,Chen,Jianhua
A01005,AG0252,W0554,Zhao,Yuesheng
A01006,AG0156,W0263,Song,Yongyi
A01007,AG0123,W0554,Bao,Kun
A01008,AG0197,W0260,Li,Ling
A01009,AG0252,W0257,Zhao,Yuesheng
A01010,AG0118,W0401,Bo,Hua
A01011,AG0114,W0414,Zhang,Yang
A01012,AG0103,W0414,Han,Shaogong
A01013,AG0114,W0402,Zhang,Yang
A01014,AG0195,W0402,Tang,Xiaofeng
A01015,AG0018,W0402,Yan,Li
A01016,AG0103,W0414,Han,Shaogong
A01017,AG0003,W0625,Zhang,Langlang
A01018,AG0003,W0403,Zhang,Langlang
A01019,AG0003,W0404,Zhang,Langlang
A01020,AG0106,W0405,Shu,Ting
A01022,AG0017,W0414,Ma,Jia
A01023,AG0103,W0414,Han,Shaogong
A01024,AG0252,W0414,Zhao,Yuesheng
A01025,AG0035,W0095,Zhang,Kunquan
A01026,AG0113,W0095,Huang,Xiaolong
A01027,AG0011,W0095,Xu,Haoyuan
A01028,AG0043,W0626,Huang,Aihe
A01029,AG0122,W0554,Fan,Qian
A01030,AG0117,W0554,Chen,Jianhua
A01031,AG0123,W0554,Bao,Kun
A01032,AG0122,W0554,Fan,Qian
A01033,AG0103,W0554,Han,Shaogong
A01034,AG0118,W0414,Bo,Hua
A01035,AG0114,W0414,Zhang,Yang
A01036,AG0124,W0070,Xiao,Xiao
A01037,AG0156,W0070,Song,Yongyi
A01038,AG0104,W0070,Wang,Shiqiang
A01039,AG0252,W0070,Zhao,Yuesheng
A01040,AG0114,W0414,Zhang,Yang
A01041,AG0114,W0414,Zhang,Yang
A01042,AG0125,W0554,Chen,Danqing
A01043,AG0003,W0378,Zhang,Langlang
A01044,AG0018,W0378,Yan,Li
A01045,AG0114,W0378,Zhang,Yang
A01046,AG0003,W0378,Zhang,Langlang
A01047,AG0061,W0075,Siao,Eva
A01049,AG0104,W0556,Wang,Shiqiang
A01050,AG0607,W0556,Huang,Ai
A01051,AG0037,W0381,Huang,Xiaozhen
A01053,AG0020,W0383,Gao,Hua
A01054,AG0105,W0071,Xu,Xiao
A01055,AG0156,W0115,Song,Yongyi
A01056,AG0124,W0118,Xiao,Xiao
A01057,AG0103,W0118,Han,Shaogong
A01058,AG0103,W0119,Han,Shaogong
A01059,AG0124,W0119,Xiao,Xiao
A01060,AG0035,W0630,Zhang,Kunquan
A01061,AG0117,W0554,Chen,Jianhua
A01062,AG0124,W0115,Xiao,Xiao
A01063,AG0506,W0055,Gong,Sasha
A01064,AG0506,W0055,Gong,Sasha
A01065,AG0506,W0105,Gong,Sasha
A01066,AG0506,W0414,Gong,Sasha
A01067,AG0506,W0414,Gong,Sasha
A01068,AG0506,W0385,Gong,Sasha
A01069,AG0614,W0387,Fang,Lizhi
A01070,AG0116,W0389,Li,Daxing
A01071,AG0106,W0414,Shu,Ting
A01072,AG0106,W0414,Shu,Ting
A01073,AG0134,W0391,Yan,Lianke
A01074,AG0029,W0393,Wu,Hong
A01075,AG0029,W0393,Wu,Hong
A01076,AG0143,W0393,Wu,
A01077,AG0020,W0397,Gao,Hua
A01078,AG0020,W0395,Gao,Hua
A01079,AG0020,W0395,Gao,Hua
A01080,AG0020,W0397,Gao,Hua
A01081,AG0003,W0177,Zhang,Langlang
A01082,AG0011,W0370,Xu,Haoyuan
A01083,AG0118,W0414,Bo,Hua
A01084,AG0103,W0414,Han,Shaogong
A01100,AG0324,W0597,Zhai,Yongming
A01101,AG0324,W0598,Zhai,Yongming
A01102,AG0324,W0599,Zhai,Yongming
A01103,AG0324,W0600,Zhai,Yongming
A01104,AG0324,W0324,Zhai,Yongming
A01105,AG0118,W0324,Bo,Hua
A01106,AG0116,W0324,Li,Daxing
A01107,AG0103,W0324,Han,Shaogong
A01108,AG0324,W0558,Zhai,Yongming
A01109,AG0324,W0601,Zhai,Yongming
A01110,AG0103,W0601,Han,Shaogong
A01111,AG0324,W0602,Zhai,Yongming
A01112,AG0324,W0603,Zhai,Yongming
A01113,AG0324,W0604,Zhai,Yongming
A01114,AG0103,W0605,Han,Shaogong
A01115,AG0103,W0325,Han,Shaogong
A01116,AG0103,W0326,Han,Shaogong
A01117,AG0103,W0327,Han,Shaogong
A01118,AG0116,W0606,Li,Daxing
A01119,AG0116,W0607,Li,Daxing
A01120,AG0116,W0328,Li,Daxing
A01121,AG0116,W0293,Li,Daxing
A01122,AG0116,W0329,Li,Daxing
A01123,AG0116,W0330,Li,Daxing
A01124,AG0103,W0065,Han,Shaogong
A01125,AG0103,W0331,Han,Shaogong
A01126,AG0103,W0332,Han,Shaogong
A01127,AG0103,W0333,Han,Shaogong
A01128,AG0103,W0284,Han,Shaogong
A01129,AG0114,W0304,Zhang,Yang
A01130,AG0123,W0334,Bao,Kun
A01131,AG0123,W0335,Bao,Kun
A01132,AG0123,W0336,Bao,Kun
A01133,AG0123,W0608,Bao,Kun
A01134,AG0123,W0337,Bao,Kun
A01135,AG0123,W0338,Bao,Kun
A01136,AG0431,W0609,Xu,Bing
A01137,AG0431,W0339,Xu,Bing
A01138,AG0431,W0610,Xu,Bing
A01139,AG0431,W0340,Xu,Bing
A01140,AG0431,W0341,Xu,Bing
A01141,AG0431,W0342,Xu,Bing
A01142,AG0063,W0414,Gao,Yuan
A01143,AG0003,W0611,Zhang,Langlang
A01144,AG0003,W0612,Zhang,Langlang
A01145,AG0003,W0613,Zhang,Langlang
A01146,AG0003,W0614,Zhang,Langlang
A01147,AG0003,W0615,Zhang,Langlang
A01148,AG0003,W0616,Zhang,Langlang
A01149,AG0003,W0617,Zhang,Langlang
A01150,AG0003,W0618,Zhang,Langlang
A01151,AG0003,W0619,Zhang,Langlang
A01152,AG0003,W0343,Zhang,Langlang
A01153,AG0067,W0611,Zhang,Runfeng
A01154,AG0067,W0612,Zhang,Runfeng
A01155,AG0067,W0613,Zhang,Runfeng
A01156,AG0067,W0614,Zhang,Runfeng
A01157,AG0067,W0615,Zhang,Runfeng
A01158,AG0067,W0616,Zhang,Runfeng
A01159,AG0067,W0617,Zhang,Runfeng
A01160,AG0067,W0618,Zhang,Runfeng
A01161,AG0067,W0619,Zhang,Runfeng
A01162,AG0003,W0344,Zhang,Langlang
A01163,AG0003,W0345,Zhang,Langlang
A01164,AG0003,W0346,Zhang,Langlang
A01165,AG0003,W0347,Zhang,Langlang
A01166,AG0073,W0066,Bai,Di
A01167,AG0106,W0348,Shu,Ting
A01168,AG0117,W0350,Chen,Jianhua
A01169,AG0324,W0351,Zhai,Yongming
A01170,AG0431,W0352,Xu,Bing
A01171,AG0116,W0353,Li,Daxing
A01172,AG0029,W0414,Wu,Hong
A01173,AG0045,W0354,Xie,Shengxian
A01174,AG0116,W0354,Li,Daxing
A01175,AG0052,W0134,Huang,Yongsheng
A01176,AG0134,W0134,Yan,Lianke
A01177,AG0029,W0355,Wu,Hong
A01178,AG0045,W0356,Xie,Shengxian
A01179,AG0035,W0414,Zhang,Kunquan
A01180,AG0035,W0627,Zhang,Kunquan
A01181,AG0036,W0627,Huang,Zhongjing
A01182,AG0011,W0628,Xu,Haoyuan
A01183,AG0103,W0357,Han,Shaogong
A01184,AG0103,W0358,Han,Shaogong
A01185,AG0239,W0629,Ming,Xin
A01186,AG0253,W0359,Tang,Ke
A01187,AG0115,W0360,Xu,Chenggang
A01188,AG0117,W0361,Chen,Jianhua
A01189,AG0117,W0362,Chen,Jianhua
A01190,AG0116,W0363,Li,Daxing
A01191,AG0116,W0414,Li,Daxing
A01192,AG0506,W0414,Gong,Sasha
A01193,AG0506,W0401,Gong,Sasha
A01194,AG0506,W0401,Gong,Sasha
A01195,AG0134,W0366,Yan,Lianke
A01196,AG0134,W0632,Yan,Lianke
A01197,AG0134,W0367,Yan,Lianke
A01198,AG0431,W0367,Xu,Bing
A01199,AG0115,W0633,Xu,Chenggang
A01200,AG0614,W0105,Fang,Lizhi
A01201,AG0614,W0413,Fang,Lizhi
A01202,AG0614,W0009,Fang,Lizhi
A01300,AG0103,W0414,Han,Shaogong
A01301,AG0011,W0073,Xu,Haoyuan
A01302,AG0106,W0414,Shu,Ting
A01303,AG0106,W0414,Shu,Ting
A01304,AG0032,W0368,Zhu,Shixian
A01305,AG0195,W0369,Tang,Xiaofeng
A01306,AG0115,W0369,Xu,Chenggang
A01307,AG0011,W0370,Xu,Haoyuan
A01308,AG0012,W0371,Genzi,
A01309,AG0012,W0372,Genzi,
A01310,AG0012,W0373,Genzi,
A01311,AG0012,W0090,Genzi,
A01312,AG0018,W0090,Yan,Li
A01313,AG0123,W0631,Bao,Kun
A01314,AG0118,W0364,Bo,Hua
A01315,AG0018,W0365,Yan,Li
A01316,AG0116,W0374,Li,Daxing
A01317,AG0011,W0375,Xu,Haoyuan
A01318,AG0134,W0376,Yan,Lianke
A01319,AG0239,W0634,Ming,Xin
A01320,AG0239,W0635,Ming,Xin
A01321,AG0039,W0636,Dong,Fu
A01322,AG0117,W0406,Chen,Jianhua
A01323,AG0114,W0407,Zhang,Yang
A01324,AG0117,W0408,Chen,Jianhua
A01325,AG0116,W0408,Li,Daxing
A01326,AG0103,W0637,Han,Shaogong
A01327,AG0118,W0409,Bo,Hua
A01328,AG0106,W0414,Shu,Ting
A01329,AG0114,W0414,Zhang,Yang
A01330,AG0048,W0410,Piao,Mu
A01331,AG0029,W0410,Wu,Hong
A01332,AG0029,W0411,Wu,Hong
A01333,AG0038,W0412,Wang,Xiulian
A01334,AG0053,W0412,Xi,Liufang
A01335,AG0051,W0638,Liu,Haiou
A01336,AG0033,W0415,Zhou,Ziren
A01337,AG0021,W0530,Guo,Shiying
A01338,AG0197,W0414,Li,Ling
A01339,AG0011,W0539,Xu,Haoyuan
A01341,AG0003,W0541,Zhang,Langlang
A01342,AG0117,W0554,Chen,Jianhua
A01343,AG0124,W0417,Xiao,Xiao
A01344,AG0103,W0414,Han,Shaogong
A01345,AG0003,W0349,Zhang,Langlang
A01346,AG0003,W0404,Zhang,Langlang
