person_id,family_name,first_name,name_lang,sex,rustication,birthyear,deathyear,alt_name,place_of_birth,social_position,narrative_age,neibu_access,source_1,page_1,source_2,page_2,fictionality,narrative_status,commentary,note,created,created_by,last_modified,last_modified_by
AG0621xx,Jin,Fan,en,female,3,XXXX,XXXX,Liu Qingfeng,SP0436,,,,http://www.baike.com/wiki/靳凡%5B作家%5D,ONLINE SOURCE,,,,,,,2019-03-12,LH,2022-05-10,DP
AG0621xx,靳,凡,zh,female,3,XXXX,XXXX,刘青峰,SP0436,,,,http://www.baike.com/wiki/靳凡%5B作家%5D,ONLINE SOURCE,,,,,,,2019-03-12,LH,2022-05-10,DP
AG0622,Li,Zhengtian,en,male,2,1942,XXXX,,SP0432,,,,https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%AD%A3%E5%A4%A9,,,,,,,,2019-03-24,WH,2020-04-02,DP
AG0622,李,正天,zh,male,2,1942,XXXX,,SP0432,,,,https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%AD%A3%E5%A4%A9,,,,,,,,2019-03-24,WH,2020-04-02,DP
AG0623,Chen,Yiyang,en,male,0,1947,XXXX,,SP0073,,,,https://baike.baidu.com/item/%E9%99%88%E4%B8%80%E9%98%B3,,,,,,,,2019-03-24,WH,2020-04-02,DP
AG0623,陈,一阳,zh,male,0,1947,XXXX,,SP0073,,,,https://baike.baidu.com/item/%E9%99%88%E4%B8%80%E9%98%B3,,,,,,,,2019-03-24,WH,2020-04-02,DP
AG0624,Wang,Xizhe,en,male,2,1948,XXXX,,SP0009,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%B8%8C%E5%93%B2,,,,,,,,2019-03-24,WH,2020-04-02,DP
AG0624,王,希哲,zh,male,2,1948,XXXX,,SP0009,,,,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%B8%8C%E5%93%B2,,,,,,,,2019-03-24,WH,2020-04-02,DP
AG0625,Guo,Hongzhi,en,male,0,1929,1998,,SP0433,,,,https://baike.baidu.com/item/%E9%83%AD%E9%B8%BF%E5%BF%97,,,,,,,,2019-03-24,WH,2020-04-02,DP
AG0625,郭,鸿志,zh,male,0,1929,1998,,SP0433,,,,https://baike.baidu.com/item/%E9%83%AD%E9%B8%BF%E5%BF%97,,,,,,,,2019-03-24,WH,2020-04-02,DP
AG0626,anonymous,,en,unknown,0,XXXX,XXXX,,SP0436,,,,W0414,,,,,,,,2017-11-07,DP,2020-04-02,DP
AG0626,无名,,zh,unknown,0,XXXX,XXXX,,SP0436,,,,W0414,,,,,,,,2017-11-07,DP,2020-04-02,DP
AG0655,anon,真真,zh,female,1,XXXX,XXXX,,SP0436,,,,W0790,4-67,,,F,,FICTIONAL CHARACTER,,2019-03-12,LH,2022-05-10,DP
AG0655,anon,Zhenzhen,zh-Latn-pinyin,female,1,XXXX,XXXX,,SP0436,,,,W0790,4-67,,,F,,FICTIONAL CHARACTER,,2019-03-12,LH,2022-05-10,DP
AG0656,anon,老嘎,zh,male,1,XXXX,XXXX,,SP0436,,,,W0790,4-67,,,F,,FICTIONAL CHARACTER,,2019-03-12,LH,2022-05-10,DP
AG0656,anon,Lao Ga,zh-Latn-pinyin,male,1,XXXX,XXXX,,SP0436,,,,W0790,4-67,,,F,,FICTIONAL CHARACTER,,2019-03-12,LH,2022-05-10,DP
AG0657,anon,老久,zh,male,1,XXXX,XXXX,,SP0436,,,,W0790,4-67,,,F,,FICTIONAL CHARACTER,,2019-03-12,LH,2022-05-10,DP
AG0657,anon,Lao Jiu,zh-Latn-pinyin,male,1,XXXX,XXXX,,SP0436,,,,W0790,4-67,,,F,,FICTIONAL CHARACTER,,2019-03-12,LH,2022-05-10,DP
AG0658,Dai,Sijie,en,male,1,1954,,,SP0007,S03,,,https://en.wikipedia.org/wiki/Dai_Sijie,ONLINE SOURCE,,,,,,,2019-07-30,MG,2022-05-10,DP
AG0658,戴,思杰,zh,male,1,1954,,,SP0007,S03,,,https://en.wikipedia.org/wiki/Dai_Sijie,ONLINE SOURCE,,,,,,,2019-07-30,MG,2022-05-10,DP
AG0659,anon,Luo,zh-Latn-pinyin,male,1,1953~,,,SP0007,,2,,W0791,10ff,,,F,S03,,,2019-07-30,MG,2022-05-10,DP
AG0660,anon,anon,en,male,1,1954~,,,SP0007,,2,,W0791,10ff,,,F,S03,No name mentioned. Protagonist and narrator of the novel,,2019-07-30,MG,2022-05-10,DP
AG0661,anon,anon,fr,female,2,1953..1956~,,La Petite Tailleuse Chinoise,SP0009,,2,,W0791,,,,F,S08,,,2019-07-30,MG,2022-05-10,DP
AG0662,anon,anon,fr,male,1,1950..1954~,,Le Binoclard,SP0436,,2,,W0791,,,,F,S03,,,2019-07-30,MG,2022-05-10,DP
AG0663,anon,anon,en,male,2,19XX,,Le Vieux Meunier,SP0009,,3,,W0791,141-144,,,F,S08,,,2019-08-03,MG,2022-05-10,DP
AG0664,anon,anon,en,male,2,19XX,,Le Tailleur,SP0009,,3,,W0791,28,,,F,S08,,,2019-08-03,MG,2022-05-10,DP
AG0665,anon,anon,en,female,2,19XX,,,SP0009,,3,,W0791,56,,,F,S03,Luo‘s aunt,,2019-08-03,MG,2022-05-10,DP
AG0666,anon,anon,en,female,2,19XX,,,SP0436,,3,,W0791,92f,,,F,S03,Le Binoclard‘s mother,,2019-08-03,MG,2022-05-10,DP
AG0667,Melville,Herman,en,male,0,1819,1891,,SP0053,,,,https://en.wikipedia.org/wiki/Herman_Melville,ONLINE SOURCE,,,,,,,2019-08-03,MG,2022-05-10,DP
AG0667,梅尔维尔,赫尔曼,zh,male,0,1819,1891,,SP0053,,,,https://en.wikipedia.org/wiki/Herman_Melville,ONLINE SOURCE,,,,,,,2019-09-12,MG,2022-05-10,DP
AG0668,Defoe,Daniel,en,male,0,1659..1660,1731,,SP0039,,,,https://en.wikipedia.org/wiki/Daniel_Defoe,ONLINE SOURCE,,,,,,,2019-09-12,MG,2022-05-10,DP
AG0668,笛福,丹尼尔,zh,male,0,1659..1660,1731,,SP0039,,,,https://en.wikipedia.org/wiki/Daniel_Defoe,ONLINE SOURCE,,,,,,,2019-09-12,MG,2022-05-10,DP
AG0669,Cervantes,Miguel de,es,male,0,1547,1616,,SP0458,,,,https://en.wikipedia.org/wiki/Miguel_de_Cervantes,ONLINE SOURCE,,,,,,,2019-09-12,MG,2022-05-10,DP
AG0669,塞万提斯,米格尔 德,zh,male,0,1547,1616,,SP0458,,,,https://en.wikipedia.org/wiki/Miguel_de_Cervantes,ONLINE SOURCE,,,,,,,2019-09-12,MG,2022-05-10,DP
AG0670,兰陵,笑笑生,zh,male,0,1530,1600,,SP0436,,,,https://baike.baidu.com/item/%E5%85%B0%E9%99%B5%E7%AC%91%E7%AC%91%E7%94%9F,ONLINE SOURCE,,,,,,,2019-09-12,MG,2022-05-10,DP
AG0671,Kipling,Joseph Rudyard,en,male,0,1865,1936,,SP0459,,,,https://en.wikipedia.org/wiki/Rudyard_Kipling,ONLINE SOURCE,,,,,,,2019-09-13,MG,2022-05-10,DP
AG0671,吉卜林,约瑟夫 鲁德亚德,zh,male,0,1865,1936,,SP0459,,,,https://en.wikipedia.org/wiki/Rudyard_Kipling,ONLINE SOURCE,,,,,,,2019-09-13,MG,2022-05-10,DP
AG0672,Choe,Ik-gyu,en,male,0,1934,,Choe Sang-gun,SP0460,,,,https://en.wikipedia.org/wiki/Choe_Ik-gyu,ONLINE SOURCE,,,,,,,2019-10-14,MG,2022-05-10,DP
AG0672,최,익규,ko,male,0,1934,,최상근,SP0460,,,,https://en.wikipedia.org/wiki/Choe_Ik-gyu,ONLINE SOURCE,,,,,,,2019-10-14,MG,2022-05-10,DP
AG0672,崔,益奎,zh,male,0,1934,,,SP0460,,,,https://en.wikipedia.org/wiki/Choe_Ik-gyu,ONLINE SOURCE,,,,,,,2019-10-14,MG,2022-05-10,DP
AG0673,Liu,Xinwu,en,male,1,1942,,Liu Liu,SP0007,,,,https://en.wikipedia.org/wiki/Liu_Xinwu,ONLINE SOURCE,,,,,,,2019-10-24,MG,2022-05-10,DP
AG0673,刘,心武,zh,male,1,1942,,刘浏,SP0007,,,,https://en.wikipedia.org/wiki/Liu_Xinwu,ONLINE SOURCE,,,,,,,2019-10-24,MG,2022-05-10,DP
AG0674,Zhihua,Fang,en,unknown,0,1963,,,SP0436,,,,https://www.worldcat.org/identities/lccn-nr95018779/,ONLINE SOURCE,,,,,,,2019-10-24,MG,2022-05-10,DP
AG0674,方志,華,zh,unknown,0,1963,,,SP0436,,,,https://www.worldcat.org/identities/lccn-nr95018779/,ONLINE SOURCE,,,,,,,2019-10-24,MG,2022-05-10,DP
AG0675,anon,Teacher Zhang,en,male,3,1940..1960~,,,SP0436,,2,,W0792,85-120,,,F,N06,,check CCP status (social status),2019-10-24,MG,2022-05-10,DP
AG0675,anon,张老师,zh,male,3,1940..1960~,,张俊石,SP0436,,2,,W0792,85-120,,,F,N06,,check CCP status,2019-10-24,MG,2022-05-10,DP
AG0676,Shi,Hong,en,female,3,1960..1970~,,,SP0436,,1,,W0792,85-120,,,F,N07,,narrative status,2019-10-24,MG,2022-05-10,DP
AG0676,石,红,zh,female,3,1960..1970~,,,SP0436,,1,,W0792,85-120,,,F,N07,,narrative status,2019-10-24,MG,2022-05-10,DP
AG0677,Song,Baoqi,en,male,3,1960..1970~,,,SP0436,,1,,W0792,85-120,,,F,N07,the ‘bad’ student (and hoodlum 流氓). Was taken into the class after his release from a detention center X留所  where he’d been arrested for gang criminality,narrative status,2019-10-24,MG,2022-05-10,DP
AG0677,宋,宝琪,zh,male,3,1960..1970~,,,SP0436,,1,,W0792,85-120,,,F,N07,the ‘bad’ student (and hoodlum 流氓). Was taken into the class after his release from a detention center X留所  where he’d been arrested for gang criminality,narrative status,2019-10-24,MG,2022-05-10,DP
AG0678,Xie,Huimin,en,female,3,1960..1970~,,,SP0436,S10,1,,W0792,85-120,,,F,N07,activist student; pretty stubborn and wants to do everything right; but still seems under the spell of what the GoF taught her. XHM is characterized as a ‘typical’ CR reader who loves to read but has limited access and believes everything the party writes; back then her parents advised her to read the newspaper diligently (ENG 96),narrative status,2019-10-24,MG,2022-05-10,DP
AG0678,谢,惠敏,zh,female,3,1960..1970~,,,SP0436,S10,1,,W0792,85-120,,,F,N07,activist student; pretty stubborn and wants to do everything right; but still seems under the spell of what the GoF taught her,narrative status,2019-10-24,MG,2022-05-10,DP
AG0679,Panteleev,Leonid,en,male,0,1908,1987,Aleksey Eremeev,SP0061,,,,https://baike.baidu.com/item/%E7%8F%AD%E5%8F%B0%E8%8E%B1%E8%80%B6%E5%A4%AB,ONLINE SOURCE,,,,,,,2019-10-30,MG,2022-05-10,DP
AG0679,Пантеле́ев,Лёнька,ru,male,0,1908,1987,,SP0061,,,,https://baike.baidu.com/item/%E7%8F%AD%E5%8F%B0%E8%8E%B1%E8%80%B6%E5%A4%AB,ONLINE SOURCE,,,,,,,2019-10-30,MG,2022-05-10,DP
AG0679,班台莱耶夫,,zh,male,0,1908,1987,,SP0061,,,,https://baike.baidu.com/item/%E7%8F%AD%E5%8F%B0%E8%8E%B1%E8%80%B6%E5%A4%AB,ONLINE SOURCE,,,,,,,2019-10-30,MG,2022-05-10,DP
AG0680,沈,德鸿,en,male,2,1896,1981,茅盾,SP0461,,,,https://en.wikipedia.org/wiki/Mao_Dun,ONLINE SOURCE,,,,,,,2019-11-08,MG,2022-05-10,DP
AG0680,Shen,Dehong,zh,male,2,1896,1981,Mao Dun,SP0461,,,,https://en.wikipedia.org/wiki/Mao_Dun,ONLINE SOURCE,,,,,,,2019-11-08,MG,2022-05-10,DP
AG0681,Golikov,Arkady,en,male,0,1904,1941,Arkady Gaidar,SP0462,,,,https://en.wikipedia.org/wiki/Arkady_Gaidar,ONLINE SOURCE,,,,,,,2019-11-08,MG,2022-05-10,DP
AG0681,Го́ликов,Арка́дий,ru,male,0,1904,1941,Арка́дий Гайда́р,SP0462,,,,https://en.wikipedia.org/wiki/Arkady_Gaidar,ONLINE SOURCE,,,,,,,2019-11-08,MG,2022-05-10,DP
AG0681,盖达尔,阿尔卡季,zh,male,0,1904,1941,,SP0462,,,,https://en.wikipedia.org/wiki/Arkady_Gaidar,ONLINE SOURCE,,,,,,,2019-11-08,MG,2022-05-10,DP
AG0682,anon,anon,en,male,3,1940..1960~,1940..1960~,,SP0436,,2,,W0792,85-120,,,F,,,,2019-11-22,MG,2022-05-10,DP
AG0683,anon,anon,en,female,3,1940..1960~,1940..1960~,,SP0436,,2,,W0792,85-120,,,F,,,,2019-11-22,MG,2022-05-10,DP
AG0684,Xin,Qiji,en,male,0,1140,1207,,SP0155,,,,https://en.wikipedia.org/wiki/Xin_Qiji,ONLINE SOURCE,,,,,,,2019-11-28,MG,2022-05-10,DP
AG0684,辛,棄疾,zh,male,0,1140,1207,,SP0155,,,,https://en.wikipedia.org/wiki/Xin_Qiji,ONLINE SOURCE,,,,,,,2019-11-28,MG,2022-05-10,DP
AG0685,Lin,Daojing,en,female,0,1900..1930~,,,SP0436,,2,,W0796,,,,F,N06,,pls check place of birth,2019-12-02,MG,2022-05-10,DP
AG0685,林,道静,zh,female,0,1900..1930~,,,SP0436,,2,,W0796,,,,F,N06,,pls check place of birth,2019-12-02,MG,2022-05-10,DP
AG0686,Yu,Yongze,en,male,0,1900..1930~,,,SP0436,,2,,W0796,,,,F,N07,,pls check place of birth,2019-12-02,MG,2022-05-10,DP
AG0686,余,永泽,zh,male,0,1900..1930~,,,SP0436,,2,,W0796,,,,F,N07,,pls check place of birth,2019-12-02,MG,2022-05-10,DP
AG0687,Lu,Jiachuan,en,male,0,1900..1930~,,,SP0436,,2,,W0796,,,,F,N07,,pls check place of birth,2019-12-02,MG,2022-05-10,DP
AG0687,卢,嘉川,zh,male,0,1900..1930~,,,SP0436,,2,,W0796,,,,F,N07,,pls check place of birth,2019-12-02,MG,2022-05-10,DP
AG0688,Jiang,Hua,en,male,0,1900..1930~,,,SP0436,,2,,W0796,,,,F,N07,,pls check place of birth,2019-12-02,MG,2022-05-10,DP
AG0688,江,华,zh,male,0,1900..1930~,,,SP0436,,2,,W0796,,,,F,N07,,pls check place of birth,2019-12-02,MG,2022-05-10,DP
AG0689,Luo,Dafang,en,male,0,1900..1930~,,,SP0436,,2,,W0796,,,,F,,,pls check narrative status,2019-12-02,MG,2022-05-10,DP
AG0690,anon,Liping,en,female,0,1900..1930~,,,SP0436,,2,,W0796,,,,F,,,pls check narrative status,2019-12-02,MG,2022-05-10,DP
AG0691,anon,Xiaoyan,en,female,0,1900..1930~,,,SP0436,,2,,W0796,,,,F,,,pls check narrative status,2019-12-02,MG,2022-05-10,DP
AG0692,anon,anon,en,male,0,1900..1930~,,Xiaoyan‘s father,SP0436,,3,,W0796,,,,F,,,pls check narrative status,2019-12-02,MG,2022-05-10,DP
AG0693,Feng,Yuanjun,en,female,2,1900,1974,,SP0005,S03,,,https://en.wikipedia.org/wiki/Feng_Yuanjun,ONLINE SOURCE,,,,,,,2019-12-02,MG,2022-05-10,DP
AG0693,冯,沅君,zh,female,2,1900,1974,淦女士,SP0005,S03,,,https://en.wikipedia.org/wiki/Feng_Yuanjun,ONLINE SOURCE,https://baike.baidu.com/item/%E5%86%AF%E6%B2%85%E5%90%9B/2436792?fr=aladdin,ONLINE SOURCE,,,,,2019-12-02,MG,2022-05-10,DP
AG0694,Helmer,Nora,en,female,0,1800..1899,1800..1899,,SP0436,,2,,W0268,,https://en.wikipedia.org/wiki/A_Doll%27s_House,ONLINE SOURCE,F,N06,,,2019-12-10,MG,2022-05-10,DP
AG0695,anon,anon,en,female,0,1900..1999,1900..1999,,SP0436,,2,,W0674,,,,F,N06,,,2019-12-12,MG,2022-05-10,DP
AG0696,Heine,Heinrich,de,male,0,1797,1856,,SP0104,,,,https://en.wikipedia.org/wiki/Heinrich_Heine,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0696,海涅,海因里希,zh,male,0,1797,1856,,SP0104,,,,https://en.wikipedia.org/wiki/Heinrich_Heine,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0697,Wen,Tianxiang,en,male,0,1236,1283,,SP0191,,,,https://en.wikipedia.org/wiki/Wen_Tianxiang,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0697,文,天祥,zh,male,0,1236,1283,,SP0191,,,,https://en.wikipedia.org/wiki/Wen_Tianxiang,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0698,Yue,Fei,en,male,0,1103,1142,Pengju,SP0463,,,,https://en.wikipedia.org/wiki/Yue_Fei,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0698,岳,飞,zh,male,0,1103,1142,,SP0463,,,,https://en.wikipedia.org/wiki/Yue_Fei,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0699,Shi,Kefa,en,male,0,1601,1645,Zhongzheng,SP0464,,,,https://en.wikipedia.org/wiki/Shi_Kefa,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0699,史,可法,zh,male,0,1601,1645,忠正,SP0464,,,,https://en.wikipedia.org/wiki/Shi_Kefa,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0700,Callaghan,Morley,en,male,0,1903,1990,,SP0465,,,,https://en.wikipedia.org/wiki/Morley_Callaghan,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0700,卡拉汉,莫利,zh,male,0,1903,1990,,SP0465,,,,https://en.wikipedia.org/wiki/Morley_Callaghan,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0701,Daudet,Alphonse,fr,male,0,1840,1897,,SP0466,,,,https://en.wikipedia.org/wiki/Alphonse_Daudet,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0701,都德,阿尔封斯,zh,male,0,1840,1897,,SP0466,,,,https://en.wikipedia.org/wiki/Alphonse_Daudet,ONLINE SOURCE,,,,,,,2019-12-12,MG,2022-05-10,DP
AG0702,Serafimovich,Alexander,en,male,0,1863,1949,,SP0467,,,,https://en.wikipedia.org/wiki/Alexander_Serafimovich,ONLINE SOURCE,,,,,,,2019-12-17,MG,2022-05-10,DP
AG0702,Серафимо́вич,Алекса́ндр,ru,male,0,1863,1949,,SP0467,,,,https://en.wikipedia.org/wiki/Alexander_Serafimovich,ONLINE SOURCE,,,,,,,2019-12-17,MG,2022-05-10,DP
AG0702,绥拉菲莫维奇,亚历山大,zh,male,0,1863,1949,,SP0467,,,,https://en.wikipedia.org/wiki/Alexander_Serafimovich,ONLINE SOURCE,,,,,,,2019-12-17,MG,2022-05-10,DP
AG0703,Wilde,Oscar,en,male,0,1854,1900,,SP0468,,,,https://en.wikipedia.org/wiki/Oscar_Wilde,ONLINE SOURCE,,,,,,,2020-01-06,MG,2022-05-10,DP
AG0703,王尔德,奥斯卡,zh,male,0,1854,1900,,SP0468,,,,https://en.wikipedia.org/wiki/Oscar_Wilde,ONLINE SOURCE,,,,,,,2020-01-06,MG,2022-05-10,DP
AG0704,Cao,Mengde,en,male,0,-0155,-0220,Cao Cao,SP0436,,,,https://en.wikipedia.org/wiki/Cao_Cao,ONLINE SOURCE,,,,,,,2020-01-08,MG,2022-05-10,DP
AG0704,曹,孟德,zh,male,0,-0155,-0220,曹操,SP0436,,,,https://en.wikipedia.org/wiki/Cao_Cao,ONLINE SOURCE,,,,,,,2020-01-08,MG,2022-05-10,DP
AG0705,Vlassova,Pelageya,en,female,0,1860..1875,1860..1875,,SP0436,,0,,W0682,,,,F,N06,,,2020-01-08,MG,2022-05-10,DP
AG0706,Zhou,Enlai,en,male,2,1898,1976,,SP0417,,,,https://en.wikipedia.org/wiki/Zhou_Enlai,ONLINE SOURCE,,,,,,,2020-01-08,MG,2022-05-10,DP
AG0706,周,恩来,zh,male,2,1898,1976,,SP0417,,,,https://en.wikipedia.org/wiki/Zhou_Enlai,ONLINE SOURCE,,,,,,,2020-01-08,MG,2022-05-10,DP
AG0707,Jean-Baptiste,Poquelin,fr,male,0,1622,1673,Molière,SP0050,,,,https://en.wikipedia.org/wiki/Moli%C3%A8re,ONLINE SOURCE,,,,,,,2020-01-15,MG,2022-05-10,DP
AG0707,本名为让-巴蒂斯特,波克兰,zh,male,0,1622,1673,莫里哀,SP0050,,,,https://en.wikipedia.org/wiki/Moli%C3%A8re,ONLINE SOURCE,,,,,,,2020-01-15,MG,2022-05-10,DP
AG0708,Nassau,William Senior,en,male,0,1790,1864,,SP0469,,,,https://en.wikipedia.org/wiki/Nassau_William_Senior,ONLINE SOURCE,,,,,,,2020-01-15,MG,2022-05-10,DP
AG0708,纳骚,威·西尼尔,zh,male,0,1790,1864,,SP0469,,,,https://en.wikipedia.org/wiki/Nassau_William_Senior,ONLINE SOURCE,,,,,,,2020-01-15,MG,2022-05-10,DP
AG0709,Qiu,Jin,en,female,0,1875,1907,Xuanqing,SP0469,,,,https://en.wikipedia.org/wiki/Qiu_Jin,ONLINE SOURCE,,,,,,,2020-02-01,MG,2022-05-10,DP
AG0709,秋,瑾,zh,female,0,1875,1907,璿卿,SP0469,,,,https://en.wikipedia.org/wiki/Qiu_Jin,ONLINE SOURCE,,,,,,,2020-02-01,MG,2022-05-10,DP
AG0710,Li,Min,en,male,0,0645,0714,,SP0470,,,,https://baike.baidu.com/item/%E6%9D%8E%E5%B3%A4/58287,ONLINE SOURCE,,,,,,,2020-02-06,MG,2022-05-10,DP
AG0710,李,峤,zh,male,0,0645,0714,,SP0470,,,,https://baike.baidu.com/item/%E6%9D%8E%E5%B3%A4/58287,ONLINE SOURCE,,,,,,,2020-02-06,MG,2022-05-10,DP
AG0711,Wu,Yuping,en,unknown,0,1900..1930~,,,SP0436,,0,,W0796,,,,F,,,,2020-02-13,MG,2022-05-10,DP
AG0712,Liu,Cixin,en,male,0,1963,,,SP0471,,,,https://en.wikipedia.org/wiki/Liu_Cixin,ONLINE SOURCE,,,,,,,2020-02-14,MG,2022-05-10,DP
AG0712,刘,慈欣,zh,male,0,1963,,,SP0471,,,,https://en.wikipedia.org/wiki/Liu_Cixin,ONLINE SOURCE,,,,,,,2020-02-14,MG,2022-05-10,DP
AG0713,Wang,Miao,en,male,0,1955..1965~,,,SP0436,,2,,W0797,,,,F,N06,,,2020-02-14,MG,2022-05-10,DP
AG0713,汪,淼,zh,male,0,1955..1965~,,,SP0436,,2,,W0797,,,,F,N06,,,2020-02-14,MG,2022-05-10,DP
AG0714,Ye,Wenjie,en,female,0,1955..1965~,,,SP0436,,2,,W0797,,,,F,N06,,,2020-02-14,MG,2022-05-10,DP
AG0714,叶,文洁,zh,female,0,1955..1965~,,,SP0436,,2,,W0797,,,,F,N06,,,2020-02-14,MG,2022-05-10,DP
AG0715,Bai,Mulin,en,male,0,1955..1965~,,,SP0436,,2,,W0797,,,,F,N07,,,2020-02-14,MG,2022-05-10,DP
AG0716,Ye,Zhetai,en,male,2,1930..1940~,1966..1976~,,SP0436,S03,3,,W0797,,,,F,N07,,,2020-02-14,MG,2022-05-10,DP
AG0716,叶,哲泰,zh,male,2,1930..1940~,1966..1976~,,SP0436,S03,3,,W0797,,,,F,N07,,,2020-02-14,MG,2022-05-10,DP
AG0717,Stanton,anon,en,male,0,1930..1940~,,Colonel Stanton,SP0436,S05,3,,W0797,,,,F,N07,,,2020-02-14,MG,2022-05-10,DP
AG0717,斯坦顿,anon,zh,male,0,1930..1940~,,,SP0436,S05,3,,W0797,,,,F,N07,,,2020-02-14,MG,2022-05-10,DP
AG0718,Carson,Rachel,en,female,0,1907,1964,,SP0472,,,,https://en.wikipedia.org/wiki/Rachel_Carson,ONLINE SOURCE,,,,,,,2020-02-14,MG,2022-05-10,DP
AG0719,Wang,Yisheng,en,male,1,1940..1950~,,Chess Fool,SP0436,,2,,W0798,,,,F,N07,,,2020-05-16,MG,2022-05-10,DP
AG0719,王,一生,zh,male,1,1940..1950~,,,SP0436,,2,,W0798,,,,F,N07,,,2020-05-16,MG,2022-05-10,DP
AG0720,anon,anon,en,male,1,1940..1950~,,,SP0436,,2,,W0798,,,,F,N06,,,2020-05-19,MG,2022-05-10,DP
AG0721,Xiang,Yu,en,male,0,-0202,-0232,,SP0473,,,,https://en.wikipedia.org/wiki/Xiang_Yu,ONLINE SOURCE,,,,,,,2020-05-25,MG,2022-05-10,DP
AG0721,项,羽,zh,male,0,-0202,-0232,,SP0473,,,,https://en.wikipedia.org/wiki/Xiang_Yu,ONLINE SOURCE,,,,,,,2020-05-25,MG,2022-05-10,DP
AG0722,Liu,Bang,en,male,0,-0256~,-0195,,SP0474,,,,https://en.wikipedia.org/wiki/Emperor_Gaozu_of_Han,ONLINE SOURCE,,,,,,,2020-05-25,MG,2022-05-10,DP
AG0722,劉,邦,zh,male,0,-0256~,-0195,,SP0474,,,,https://en.wikipedia.org/wiki/Emperor_Gaozu_of_Han,ONLINE SOURCE,,,,,,,2020-05-25,MG,2022-05-10,DP
AG0723,anon,anon,en,male,1,1950..1959~,,,SP0436,,2,,W0800,,,,F,N06,,,2020-05-26,MG,2022-05-10,DP
AG0724,Chen,anon,en,male,3,1930..1950~,,,SP0436,,2,,W0800,,,,F,N07,,,2020-05-26,MG,2022-05-10,DP
AG0725,Wang,Fu,en,male,2,1960..1969~,,,SP0436,S08,1,,W0800,,,,F,N07,,,2020-05-28,MG,2022-05-10,DP
AG0726,anon,anon,en,unknown,2,1930..1950~,,Party Secretary,SP0436,,2,,W0800,,,,F,N07,,,2020-05-28,MG,2022-05-10,DP
AG0727,Wang,Qitong,en,male,2,1930..1950~,,Loose Shit,SP0436,S08,3,,W0800,,,,F,,He is known for being a hard-working guy but laughed and treated badly because he is a mute,,2020-05-28,MG,2022-05-10,DP
AG0728,anon,Laidi,en,female,3,1950..1959~,,,SP0436,,2,,W0800,,,,F,N07,,,2020-05-28,MG,2022-05-10,DP
AG0729,Wei,Jiangong,en,male,0,1901,1980,,SP0475,,,,https://zh.wikipedia.org/wiki/%E9%AD%8F%E5%BB%BA%E5%8A%9F,ONLINE SOURCE,,,,,,,2020-05-28,MG,2022-05-10,DP
AG0729,魏,建功,zh,male,0,1901,1980,,SP0475,,,,https://zh.wikipedia.org/wiki/%E9%AD%8F%E5%BB%BA%E5%8A%9F,ONLINE SOURCE,,,,,,,2020-05-28,MG,2022-05-10,DP
AG0730,Li,Tiemei,en,female,0,1930..1950~,,,SP0436,,2,,W0536,,,,F,N07,,,2020-05-28,MG,2022-05-10,DP
AG0730,李,铁梅,zh,female,0,1930..1950~,,,SP0436,,2,,W0536,,,,F,N07,,,2020-05-28,MG,2022-05-10,DP
AG0731,anon,anon,en,male,1,1940..1950~,,,SP0436,,2,,W0801,,,,F,N06,,,2020-06-18,MG,2022-05-10,DP
AG0732,Li,Li,en,male,1,1940..1950~,,,SP0436,,2,,W0801,,,,F,N07,,,2020-06-18,MG,2022-05-10,DP
AG0733,anon,Knotty,en,male,2,1930..1940~,,,SP0436,,3,,W0801,,,,F,N07,,,2020-06-18,MG,2022-05-10,DP
AG0734,anon,Six Claws,en,male,2,1940..1950~,,,SP0436,,2,,W0801,,,,F,N07,,,2020-06-18,MG,2022-05-10,DP
AG0735,anon,anon,en,unknown,2,1930..1940~,,Party Secretary,SP0436,,3,,W0801,,,,F,,,,2020-06-18,MG,2022-05-10,DP
AG0736,Lin,Biao,en,male,0,1907,1971,,SP0476,,,,https://en.wikipedia.org/wiki/Lin_Biao,ONLINE SOURCE,,,,,,,2020-06-18,MG,2022-05-10,DP
AG0736,林,彪,zh,male,0,1907,1971,,SP0476,,,,https://en.wikipedia.org/wiki/Lin_Biao,ONLINE SOURCE,,,,,,,2020-06-18,MG,2022-05-10,DP
